timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614618881354,20,Kittens-18,200,OK,Bing Various 2-2,bin,true,,1626,198,2,3,http://tse3.mm.bing.net/th?q=Ginger+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,20,0,9
1614618881374,24,Kittens-19,200,OK,Bing Various 2-2,bin,true,,1870,200,2,3,http://tse4.mm.bing.net/th?q=Too+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,24,0,13
1614618881398,10,Kittens-20,200,OK,Bing Various 2-2,bin,true,,1502,198,2,3,http://tse3.mm.bing.net/th?q=Fluffy+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,10,0,0
1614618881408,11,Kittens-21,200,OK,Bing Various 2-2,bin,true,,1511,201,2,3,http://tse4.mm.bing.net/th?q=Cute+Baby+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,11,0,0
1614618881419,10,Kittens-22,200,OK,Bing Various 2-2,bin,true,,2008,200,2,3,http://tse1.mm.bing.net/th?q=Precious+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,10,0,0
1614618881429,11,Kittens-23,200,OK,Bing Various 2-2,bin,true,,8004,184,2,3,http://tse4.mm.bing.net/th/id/OIP.EU8SktG5ZMii70PgLSZEiQHaIF?w=191&h=209&c=7&o=5&pid=1.7,11,0,0
1614618881440,11,Kittens-24,200,OK,Bing Various 2-2,bin,true,,9590,232,2,3,http://tse3.mm.bing.net/th?q=Little+Baby+Kittens&dc=3&w=100&h=100&c=1&rs=1&pid=InlineBlock&mkt=en-GB&adlt=moderate&t=1&mw=240&sr=3&shs=2,11,0,0
1614618881451,10,Kittens-25,200,OK,Bing Various 2-2,bin,true,,5542,184,2,3,http://tse4.mm.bing.net/th/id/OIP.1BLPgeOcciiQS0BjG1qktgHaHm?w=191&h=196&c=7&o=5&pid=1.7,10,0,0
1614618881461,11,Kittens-26,200,OK,Bing Various 2-2,bin,true,,12068,184,2,3,http://tse1.mm.bing.net/th/id/OIP.DYS2GCbA20jAS2n271fVRgHaLI?w=191&h=288&c=7&o=5&pid=1.7,11,0,0
1614618881472,19,Kittens-27,200,OK,Bing Various 2-2,bin,true,,10295,184,2,3,http://tse2.mm.bing.net/th/id/OIP.dxS3hmLb4wG2kgWr7YmErwAAAA?w=191&h=260&c=7&o=5&pid=1.7,19,0,8
1614618881491,12,Kittens-28,200,OK,Bing Various 2-2,bin,true,,11099,184,2,3,http://tse3.mm.bing.net/th/id/OIP.Pa7TDjKaKcrlMOiz86w2QgAAAA?w=191&h=258&c=7&o=5&pid=1.7,12,0,0
1614618881503,12,Kittens-29,200,OK,Bing Various 2-2,bin,true,,13422,184,2,3,http://tse4.mm.bing.net/th/id/OIP.Xu7KS9rBARpSC1LcidhKKwHaMY?w=191&h=320&c=7&o=5&pid=1.7,12,0,0
1614618881515,10,Kittens-30,200,OK,Bing Various 2-2,bin,true,,8791,184,2,3,http://tse2.mm.bing.net/th/id/OIP.0MQsBA0jAi0NTv_rKmbTCwAAAA?w=191&h=255&c=7&o=5&pid=1.7,10,0,0
1614618881525,11,Kittens-31,200,OK,Bing Various 2-2,bin,true,,12544,184,2,3,http://tse4.mm.bing.net/th/id/OIP.87hD7hGp7y1lHaF0HzYyrQHaK7?w=191&h=282&c=7&o=5&pid=1.7,11,0,0
1614618881536,11,Kittens-32,200,OK,Bing Various 2-2,bin,true,,11839,184,2,3,http://tse1.mm.bing.net/th/id/OIP.8H5mYRoTtJyhQ1g-Fn5cmQHaLB?w=191&h=286&c=7&o=5&pid=1.7,11,0,0
1614618881547,11,Kittens-33,200,OK,Bing Various 2-2,bin,true,,10284,184,2,3,http://tse4.mm.bing.net/th/id/OIP.p-oQ3KFc_2cndtaEoIMRrgHaJ4?w=191&h=255&c=7&o=5&pid=1.7,11,0,0
1614618881558,12,Kittens-34,200,OK,Bing Various 2-2,bin,true,,9769,184,2,3,http://tse4.mm.bing.net/th/id/OIP.QKHJvMZdRmHVFFuH-qNyCwHaKk?w=191&h=272&c=7&o=5&pid=1.7,12,0,0
1614618881570,12,Kittens-35,200,OK,Bing Various 2-2,bin,true,,13201,232,2,3,http://tse4.mm.bing.net/th?q=Cute+Teacup+Kittens&dc=3&w=100&h=100&c=1&rs=1&pid=InlineBlock&mkt=en-GB&adlt=moderate&t=1&mw=240&sr=3&shs=2,12,0,0
1614618881582,11,Kittens-36,200,OK,Bing Various 2-2,bin,true,,484,141,2,3,http://www.bing.com/sa/simg/Flag_Feedback.png,11,0,0
1614618881593,9,Kittens-37,200,OK,Bing Various 2-2,bin,true,,938,150,2,3,http://www.bing.com/rp/ytiieusXgM2K8bLkEDP-AS1ePds.png,9,0,0
1614618881602,10,Kittens-38,200,OK,Bing Various 2-2,text,true,,1111,149,2,3,http://www.bing.com/rp/da3XTE4E24gCNAQJm5tKrqZDeuc.js,10,0,0
1614618881612,9,Kittens-39,200,OK,Bing Various 2-2,text,true,,7002,149,2,3,http://www.bing.com/rp/BVRRZgrJAOx-_HOHkWyllv5vdF4.js,9,0,0
1614618881445,849,Kittens,200,OK,Bing Various 2-3,text,true,,647052,6789,2,3,http://www.bing.com/images/search?q=Kittens,18,0,9
1614618881445,18,Kittens-0,301,Moved Permanently,Bing Various 2-3,,true,,277,135,2,3,http://bing.com/images/search?q=Kittens,18,0,9
1614618881463,372,Kittens-1,200,OK,Bing Various 2-3,text,true,,454004,139,2,3,http://www.bing.com/images/search?q=Kittens,59,0,9
1614618881837,12,Kittens-2,200,OK,Bing Various 2-3,bin,true,,4618,138,2,3,http://www.bing.com/sa/simg/favicon-2x.ico,12,0,0
1614618881849,10,Kittens-3,200,OK,Bing Various 2-3,text,true,,1378,150,2,3,http://www.bing.com/rp/XvRHqJwJt19aXQca73hQTfvNMxk.svg,10,0,0
1614618881859,10,Kittens-4,200,OK,Bing Various 2-3,text,true,,1504,150,2,3,http://www.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg,10,0,0
1614618881869,10,Kittens-5,200,OK,Bing Various 2-3,text,true,,1935,150,2,3,http://www.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg,10,0,0
1614618881879,10,Kittens-6,200,OK,Bing Various 2-3,text,true,,1115,150,2,3,http://www.bing.com/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg,10,0,0
1614618881889,9,Kittens-7,200,OK,Bing Various 2-3,text,true,,1797,150,2,3,http://www.bing.com/rp/UYtUYDcn1oZlFG-YfBPz59zejYI.svg,9,0,0
1614618881898,10,Kittens-8,200,OK,Bing Various 2-3,text,true,,1559,150,2,3,http://www.bing.com/rp/KC_nX2_tPPyFvVw1RK20Yu1FyDk.svg,10,0,0
1614618881908,9,Kittens-9,200,OK,Bing Various 2-3,text,true,,1945,150,2,3,http://www.bing.com/rp/NnFHhz2jL6yzChtIhaB5IIVKY5k.svg,9,0,0
